date,qqq_close,tqqq_close,sma100,sma200,position,shares,cash,portfolio_value,portfolio_return_pct,daily_return_pct,drawdown_pct,trade_executed
2019-08-14,175.39,6.76,178.04,168.48,1,15027.9542,0.0,101533.2,915.33%,-8.96%,-21.80%,0
2019-08-15,175.19,6.73,178.08,168.56,1,15027.9542,0.0,101102.75,911.03%,-0.42%,-22.13%,0
2019-08-16,178.0,7.04,178.15,168.67,1,15027.9542,0.0,105766.0,957.66%,4.61%,-18.54%,0
2019-08-19,180.84,7.37,178.25,168.79,1,15027.9542,0.0,110716.2,1007.16%,4.68%,-14.73%,0
2019-08-20,179.43,7.22,178.34,168.87,1,15027.9542,0.0,108438.39,984.38%,-2.06%,-16.48%,0
2019-08-21,181.03,7.4,178.43,168.96,1,15027.9542,0.0,111200.45,1012.00%,2.55%,-14.36%,0
2019-08-22,180.44,7.33,178.49,169.05,1,15027.9542,0.0,110124.33,1001.24%,-0.97%,-15.19%,0
2019-08-23,174.73,6.66,178.49,169.12,1,15027.9542,0.0,100044.55,900.45%,-9.15%,-22.95%,0
2019-08-26,177.37,6.93,178.5,169.2,1,15027.9542,0.0,104097.98,940.98%,4.05%,-19.83%,0
2019-08-27,177.0,6.89,178.51,169.25,1,15027.9542,0.0,103470.23,934.70%,-0.60%,-20.31%,0
2019-08-28,177.63,6.95,178.52,169.3,1,15027.9542,0.0,104510.5,945.10%,1.01%,-19.51%,0
2019-08-29,180.35,7.27,178.55,169.39,1,15027.9542,0.0,109263.41,992.63%,4.55%,-15.85%,0
2019-08-30,179.91,7.22,178.58,169.49,1,15027.9542,0.0,108492.18,984.92%,-0.71%,-16.44%,0
2019-09-03,178.17,7.01,178.59,169.59,1,15027.9542,0.0,105335.51,953.36%,-2.91%,-18.87%,0
2019-09-04,180.74,7.3,178.63,169.71,1,15027.9542,0.0,109765.61,997.66%,4.21%,-15.46%,0
2019-09-05,184.05,7.71,178.69,169.83,1,15027.9542,0.0,115827.83,1058.28%,5.52%,-10.79%,0
2019-09-06,183.87,7.69,178.75,169.95,1,15027.9542,0.0,115504.98,1055.05%,-0.28%,-11.04%,0
2019-09-09,183.48,7.64,178.79,170.09,1,15027.9542,0.0,114769.64,1047.70%,-0.64%,-11.61%,0
2019-09-10,182.96,7.57,178.83,170.25,1,15027.9542,0.0,113819.04,1038.19%,-0.83%,-12.34%,0
2019-09-11,184.67,7.78,178.88,170.41,1,15027.9542,0.0,116886.01,1068.86%,2.69%,-9.98%,0
2019-09-12,185.44,7.87,178.94,170.58,1,15027.9542,0.0,118338.83,1083.39%,1.24%,-8.86%,0
2019-09-13,184.78,7.79,178.96,170.72,1,15027.9542,0.0,117083.32,1070.83%,-1.06%,-9.83%,0
2019-09-16,183.96,7.68,178.99,170.87,1,15027.9542,0.0,115469.12,1054.69%,-1.38%,-11.07%,0
2019-09-17,184.84,7.79,179.01,170.99,1,15027.9542,0.0,116993.64,1069.94%,1.32%,-9.89%,0
2019-09-18,184.76,7.78,179.03,171.11,1,15027.9542,0.0,116921.92,1069.22%,-0.06%,-9.95%,0
2019-09-19,185.07,7.81,179.05,171.23,1,15027.9542,0.0,117442.04,1074.42%,0.44%,-9.55%,0
2019-09-20,183.11,7.57,179.07,171.32,1,15027.9542,0.0,113747.3,1037.47%,-3.15%,-12.39%,0
2019-09-23,183.19,7.58,179.09,171.45,1,15027.9542,0.0,113854.92,1038.55%,0.09%,-12.31%,0
2019-09-24,180.76,7.28,179.1,171.56,1,15027.9542,0.0,109353.09,993.53%,-3.95%,-15.78%,0
2019-09-25,182.79,7.51,179.1,171.7,1,15027.9542,0.0,112850.54,1028.51%,3.20%,-13.09%,0
2019-09-26,182.11,7.43,179.1,171.83,1,15027.9542,0.0,111720.6,1017.21%,-1.00%,-13.96%,0
2019-09-27,179.85,7.16,179.12,171.95,1,15027.9542,0.0,107667.14,976.67%,-3.63%,-17.08%,0
2019-09-30,181.57,7.36,179.15,172.07,1,15027.9542,0.0,110536.84,1005.37%,2.67%,-14.87%,0
2019-10-01,180.09,7.18,179.18,172.19,1,15027.9542,0.0,107864.44,978.64%,-2.42%,-16.93%,0
2019-10-02,176.99,6.81,179.18,172.31,1,15027.9542,0.0,102340.31,923.40%,-5.12%,-21.18%,0
2019-10-03,178.93,7.03,179.26,172.45,1,15027.9542,0.0,105712.17,957.12%,3.29%,-18.58%,0
2019-10-04,181.57,7.33,179.35,172.6,1,15027.9542,0.0,110160.2,1001.60%,4.21%,-15.16%,0
2019-10-07,181.02,7.26,179.41,172.77,1,15027.9542,0.0,109137.86,991.38%,-0.93%,-15.94%,0
2019-10-08,178.31,6.93,179.42,172.94,1,15027.9542,0.0,104169.72,941.70%,-4.55%,-19.77%,0
2019-10-09,180.05,7.14,179.46,173.13,1,15027.9542,0.0,107326.38,973.26%,3.03%,-17.34%,0
2019-10-10,181.44,7.3,179.56,173.36,1,15027.9542,0.0,109675.95,996.76%,2.19%,-15.53%,0
2019-10-11,183.78,7.57,179.65,173.55,1,15027.9542,0.0,113783.18,1037.83%,3.74%,-12.37%,0
2019-10-14,183.76,7.58,179.76,173.73,1,15027.9542,0.0,113908.72,1039.09%,0.11%,-12.27%,0
2019-10-15,186.1,7.87,179.91,173.93,1,15027.9542,0.0,118231.19,1082.31%,3.79%,-8.94%,0
2019-10-16,185.63,7.81,180.06,174.12,1,15027.9542,0.0,117352.36,1073.52%,-0.74%,-9.62%,0
2019-10-17,186.12,7.86,180.22,174.31,1,15027.9542,0.0,118159.44,1081.59%,0.69%,-9.00%,0
2019-10-18,184.34,7.64,180.38,174.52,1,15027.9542,0.0,114769.64,1047.70%,-2.87%,-11.61%,0
2019-10-21,185.97,7.84,180.55,174.7,1,15027.9542,0.0,117800.74,1078.01%,2.64%,-9.27%,0
2019-10-22,184.49,7.66,180.73,174.87,1,15027.9542,0.0,115074.55,1050.75%,-2.31%,-11.37%,0
2019-10-23,184.85,7.69,180.95,175.03,1,15027.9542,0.0,115612.61,1056.13%,0.47%,-10.96%,0
2019-10-24,186.64,7.91,181.14,175.2,1,15027.9542,0.0,118930.69,1089.31%,2.87%,-8.40%,0
2019-10-25,188.13,8.09,181.33,175.37,1,15027.9542,0.0,121638.94,1116.39%,2.28%,-6.32%,0
2019-10-28,189.99,8.34,181.53,175.55,1,15027.9542,0.0,125351.6,1153.52%,3.05%,-3.46%,0
2019-10-29,188.52,8.15,181.68,175.73,1,15027.9542,0.0,122463.99,1124.64%,-2.30%,-5.68%,0
2019-10-30,189.43,8.26,181.82,175.9,1,15027.9542,0.0,124185.8,1141.86%,1.41%,-4.36%,0
2019-10-31,189.52,8.27,181.96,176.07,1,15027.9542,0.0,124275.47,1142.75%,0.07%,-4.29%,0
2019-11-01,191.24,8.49,182.13,176.25,1,15027.9542,0.0,127647.36,1176.47%,2.71%,-1.69%,0
2019-11-04,192.42,8.65,182.3,176.42,1,15027.9542,0.0,129925.2,1199.25%,1.78%,0.00%,0
2019-11-05,192.53,8.66,182.47,176.61,1,15027.9542,0.0,130086.59,1200.87%,0.12%,0.00%,0
2019-11-06,192.1,8.6,182.63,176.79,1,15027.9542,0.0,129261.58,1192.62%,-0.63%,-0.63%,0
2019-11-07,192.74,8.69,182.78,176.98,1,15027.9542,0.0,130570.89,1205.71%,1.01%,0.00%,0
2019-11-08,193.51,8.79,182.92,177.16,1,15027.9542,0.0,132113.34,1221.13%,1.18%,0.00%,0
2019-11-11,193.25,8.75,183.04,177.34,1,15027.9542,0.0,131557.31,1215.57%,-0.42%,-0.42%,0
2019-11-12,193.81,8.83,183.18,177.54,1,15027.9542,0.0,132633.43,1226.33%,0.82%,0.00%,0
2019-11-13,193.86,8.81,183.31,177.72,1,15027.9542,0.0,132436.15,1224.36%,-0.15%,-0.15%,0
2019-11-14,193.7,8.81,183.47,177.88,1,15027.9542,0.0,132400.27,1224.00%,-0.03%,-0.18%,0
2019-11-15,195.13,8.98,183.64,178.06,1,15027.9542,0.0,134893.34,1248.93%,1.88%,0.00%,0
2019-11-18,195.28,9.02,183.8,178.22,1,15027.9542,0.0,135592.81,1255.93%,0.52%,0.00%,0
2019-11-19,195.57,9.06,183.97,178.38,1,15027.9542,0.0,136148.86,1261.49%,0.41%,0.00%,0
2019-11-20,194.39,8.9,184.09,178.54,1,15027.9542,0.0,133763.42,1237.63%,-1.75%,-1.75%,0
2019-11-21,193.96,8.83,184.21,178.71,1,15027.9542,0.0,132723.13,1227.23%,-0.78%,-2.52%,0
2019-11-22,194.09,8.86,184.31,178.87,1,15027.9542,0.0,133081.83,1230.82%,0.27%,-2.25%,0
2019-11-25,196.38,9.16,184.44,179.05,1,15027.9542,0.0,137691.24,1276.91%,3.46%,0.00%,0
2019-11-26,196.76,9.22,184.59,179.21,1,15027.9542,0.0,138516.32,1285.16%,0.60%,0.00%,0
2019-11-27,198.14,9.4,184.74,179.39,1,15027.9542,0.0,141314.26,1313.14%,2.02%,0.00%,0
2019-11-29,197.23,9.28,184.87,179.56,1,15027.9542,0.0,139431.01,1294.31%,-1.33%,-1.33%,0
2019-12-02,195.21,8.98,184.97,179.71,1,15027.9542,0.0,134947.12,1249.47%,-3.22%,-4.51%,0
2019-12-03,193.68,8.78,185.05,179.86,1,15027.9542,0.0,131916.04,1219.16%,-2.25%,-6.65%,0
2019-12-04,194.66,8.91,185.13,180.01,1,15027.9542,0.0,133871.02,1238.71%,1.48%,-5.27%,0
2019-12-05,195.05,8.95,185.23,180.16,1,15027.9542,0.0,134570.48,1245.70%,0.52%,-4.77%,0
2019-12-06,197.14,9.23,185.36,180.32,1,15027.9542,0.0,138731.51,1287.32%,3.09%,-1.83%,0
2019-12-09,196.24,9.12,185.47,180.47,1,15027.9542,0.0,137027.67,1270.28%,-1.23%,-3.03%,0
2019-12-10,196.08,9.1,185.6,180.62,1,15027.9542,0.0,136722.76,1267.23%,-0.22%,-3.25%,0
2019-12-11,197.12,9.24,185.73,180.78,1,15027.9542,0.0,138785.33,1287.85%,1.51%,-1.79%,0
2019-12-12,198.59,9.45,185.85,180.94,1,15027.9542,0.0,141959.92,1319.60%,2.29%,0.00%,0
2019-12-13,199.24,9.53,185.97,181.11,1,15027.9542,0.0,143233.38,1332.33%,0.90%,0.00%,0
2019-12-16,201.24,9.8,186.13,181.28,1,15027.9542,0.0,147340.63,1373.41%,2.87%,0.00%,0
2019-12-17,201.36,9.82,186.27,181.45,1,15027.9542,0.0,147537.9,1375.38%,0.13%,0.00%,0
2019-12-18,201.51,9.84,186.42,181.63,1,15027.9542,0.0,147878.67,1378.79%,0.23%,0.00%,0
2019-12-19,202.77,10.04,186.58,181.82,1,15027.9542,0.0,150891.87,1408.92%,2.04%,0.00%,0
2019-12-20,203.59,10.16,186.79,182.02,1,15027.9542,0.0,152685.4,1426.85%,1.19%,0.00%,0
2019-12-23,204.13,10.24,187.0,182.21,1,15027.9542,0.0,153815.35,1438.15%,0.74%,0.00%,0
2019-12-24,204.23,10.25,187.25,182.39,1,15027.9542,0.0,154014.5,1440.15%,0.13%,0.00%,0
2019-12-26,206.03,10.51,187.57,182.58,1,15027.9542,0.0,158015.59,1480.16%,2.60%,0.00%,0
2019-12-27,205.86,10.48,187.87,182.76,1,15027.9542,0.0,157549.08,1475.49%,-0.30%,-0.30%,0
2019-12-30,204.51,10.27,188.15,182.93,1,15027.9542,0.0,154409.21,1444.09%,-1.99%,-2.28%,0
2019-12-31,204.9,10.33,188.39,183.1,1,15027.9542,0.0,155288.42,1452.88%,0.57%,-1.73%,0
2020-01-02,208.32,10.85,188.68,183.28,1,15027.9542,0.0,162985.53,1529.86%,4.96%,0.00%,0
2020-01-03,206.41,10.55,188.98,183.46,1,15027.9542,0.0,158553.83,1485.54%,-2.72%,-2.72%,0
2020-01-06,207.74,10.75,189.25,183.62,1,15027.9542,0.0,161568.09,1515.68%,1.90%,-0.87%,0
2020-01-07,207.71,10.74,189.57,183.8,1,15027.9542,0.0,161370.74,1513.71%,-0.12%,-0.99%,0
2020-01-08,209.27,10.99,189.91,184.0,1,15027.9542,0.0,165084.74,1550.85%,2.30%,0.00%,0
2020-01-09,211.04,11.26,190.24,184.2,1,15027.9542,0.0,169247.31,1592.47%,2.52%,0.00%,0
2020-01-10,210.51,11.17,190.54,184.4,1,15027.9542,0.0,167865.75,1578.66%,-0.82%,-0.82%,0
2020-01-13,212.93,11.56,190.87,184.61,1,15027.9542,0.0,173732.82,1637.33%,3.50%,0.00%,0
2020-01-14,212.1,11.43,191.18,184.81,1,15027.9542,0.0,171705.36,1617.05%,-1.17%,-1.17%,0
2020-01-15,212.18,11.43,191.5,185.0,1,15027.9542,0.0,171813.03,1618.13%,0.06%,-1.11%,0
2020-01-16,214.22,11.75,191.9,185.19,1,15027.9542,0.0,176603.51,1666.04%,2.79%,0.00%,0
2020-01-17,215.28,11.93,192.28,185.39,1,15027.9542,0.0,179241.0,1692.41%,1.49%,0.00%,0
2020-01-21,215.18,11.92,192.66,185.59,1,15027.9542,0.0,179151.29,1691.51%,-0.05%,-0.05%,0
2020-01-22,215.75,12.0,193.04,185.78,1,15027.9542,0.0,180371.37,1703.71%,0.68%,0.00%,0
2020-01-23,216.44,12.11,193.4,185.98,1,15027.9542,0.0,182039.96,1720.40%,0.93%,0.00%,0
2020-01-24,214.62,11.8,193.75,186.17,1,15027.9542,0.0,177321.22,1673.21%,-2.59%,-2.59%,0
2020-01-27,210.19,11.07,194.07,186.33,1,15027.9542,0.0,166358.62,1563.59%,-6.18%,-8.61%,0
2020-01-28,213.42,11.58,194.39,186.51,1,15027.9542,0.0,174091.67,1640.92%,4.65%,-4.37%,0
2020-01-29,213.76,11.63,194.69,186.69,1,15027.9542,0.0,174719.64,1647.20%,0.36%,-4.02%,0
2020-01-30,214.52,11.76,195.0,186.87,1,15027.9542,0.0,176693.27,1666.93%,1.13%,-2.94%,0
2020-01-31,211.12,11.18,195.27,187.03,1,15027.9542,0.0,168009.28,1580.09%,-4.91%,-7.71%,0
2020-02-03,214.31,11.69,195.59,187.21,1,15027.9542,0.0,175724.37,1657.24%,4.59%,-3.47%,0
2020-02-04,219.22,12.49,195.93,187.41,1,15027.9542,0.0,187727.61,1777.28%,6.83%,0.00%,0
2020-02-05,219.94,12.64,196.28,187.61,1,15027.9542,0.0,189898.6,1798.99%,1.16%,0.00%,0
2020-02-06,221.84,12.94,196.65,187.81,1,15027.9542,0.0,194527.63,1845.28%,2.44%,0.00%,0
2020-02-07,220.88,12.78,197.02,188.0,1,15027.9542,0.0,192015.75,1820.16%,-1.29%,-1.29%,0
2020-02-10,223.55,13.24,197.41,188.21,1,15027.9542,0.0,198941.39,1889.41%,3.61%,0.00%,0
2020-02-11,223.59,13.25,197.79,188.41,1,15027.9542,0.0,199084.92,1890.85%,0.07%,0.00%,0
2020-02-12,225.77,13.64,198.2,188.63,1,15027.9542,0.0,204916.08,1949.16%,2.93%,0.00%,0
2020-02-13,225.48,13.58,198.62,188.85,1,15027.9542,0.0,204126.64,1941.27%,-0.39%,-0.39%,0
2020-02-14,226.13,13.68,199.05,189.07,1,15027.9542,0.0,205508.18,1955.08%,0.68%,0.00%,0
2020-02-18,226.21,13.7,199.51,189.3,1,15027.9542,0.0,205867.0,1958.67%,0.17%,0.00%,0
2020-02-19,228.38,14.1,199.96,189.53,1,15027.9542,0.0,211823.76,2018.24%,2.89%,0.00%,0
2020-02-20,226.26,13.69,200.41,189.75,1,15027.9542,0.0,205795.24,1957.95%,-2.85%,-2.85%,0
2020-02-21,221.92,12.91,200.83,189.97,1,15027.9542,0.0,194025.25,1840.25%,-5.72%,-8.40%,0
2020-02-24,213.36,11.42,201.14,190.15,1,15027.9542,0.0,171669.47,1616.69%,-11.52%,-18.96%,0
2020-02-25,207.56,10.5,201.42,190.3,1,15027.9542,0.0,157782.34,1477.82%,-8.09%,-25.51%,0
2020-02-26,208.63,10.64,201.74,190.46,1,15027.9542,0.0,159953.32,1499.53%,1.38%,-24.49%,0
2020-02-27,198.18,9.05,201.93,190.59,1,15027.9542,0.0,136036.6,1260.37%,-14.95%,-35.78%,0
2020-02-28,198.33,9.19,202.1,190.72,1,15027.9542,0.0,138153.74,1281.54%,1.56%,-34.78%,0
2020-03-02,208.57,10.45,202.37,190.89,1,15027.9542,0.0,157010.83,1470.11%,13.65%,-25.88%,0
2020-03-03,201.88,9.46,202.61,191.01,1,15027.9542,0.0,142226.58,1322.27%,-9.42%,-32.86%,0
2020-03-04,210.3,10.61,202.91,191.19,1,15027.9542,0.0,159486.79,1494.87%,12.14%,-24.71%,0
2020-03-05,203.91,9.68,203.13,191.35,1,15027.9542,0.0,145492.0,1354.92%,-8.77%,-31.31%,0
2020-03-06,200.47,9.17,203.3,191.48,1,15027.9542,0.0,137866.63,1278.67%,-5.24%,-34.91%,0
2020-03-09,186.55,7.31,203.33,191.54,0,0.0,109859.14,109859.14,998.59%,-20.31%,-48.14%,1
2020-03-10,196.7,8.45,203.43,191.67,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-11,188.14,7.36,203.46,191.76,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-12,170.89,5.34,203.31,191.77,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-13,185.36,6.79,203.32,191.85,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-16,163.16,4.45,203.09,191.82,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-17,175.53,5.17,203.0,191.86,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-18,170.19,4.69,202.85,191.9,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-19,171.21,4.8,202.7,191.92,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-20,164.51,4.24,202.46,191.9,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-23,164.63,4.25,202.21,191.87,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-24,177.37,5.2,202.1,191.89,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-25,176.06,5.08,201.96,191.89,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-26,185.33,5.91,201.92,191.94,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-27,178.96,5.29,201.8,191.96,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-30,185.47,5.85,201.73,192.01,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-03-31,183.88,5.69,201.64,192.06,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-01,176.07,4.98,201.48,192.06,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-02,179.64,5.28,201.35,192.06,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-03,177.09,5.06,201.19,192.05,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-06,189.76,6.12,201.15,192.1,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-07,189.68,6.11,201.11,192.14,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-08,193.71,6.5,201.11,192.21,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-09,193.99,6.53,201.11,192.29,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-13,196.08,6.75,201.12,192.38,0,0.0,109859.14,109859.14,998.59%,0.00%,-48.14%,0
2020-04-14,204.61,7.63,201.22,192.51,1,14397.7742,0.0,109859.14,998.59%,0.00%,-48.14%,1
2020-04-15,202.26,7.38,201.28,192.62,1,14397.7742,0.0,106214.94,962.15%,-3.32%,-49.86%,0
2020-04-16,205.95,7.77,201.4,192.75,1,14397.7742,0.0,111904.71,1019.05%,5.36%,-47.17%,0
2020-04-17,207.92,7.97,201.54,192.87,1,14397.7742,0.0,114706.62,1047.07%,2.50%,-45.85%,0
2020-04-20,205.46,7.71,201.65,192.98,1,14397.7742,0.0,110993.67,1009.94%,-3.24%,-47.60%,0
2020-04-21,197.88,6.86,201.67,193.06,1,14397.7742,0.0,98720.24,887.20%,-11.06%,-53.40%,0
2020-04-22,203.75,7.46,201.74,193.16,1,14397.7742,0.0,107452.58,974.53%,8.85%,-49.27%,0
2020-04-23,203.31,7.41,201.79,193.27,1,14397.7742,0.0,106747.82,967.48%,-0.66%,-49.61%,0
2020-04-24,206.52,7.77,201.88,193.37,1,14397.7742,0.0,111904.71,1019.05%,4.83%,-47.17%,0
2020-04-27,208.18,7.92,202.01,193.49,1,14397.7742,0.0,114087.8,1040.88%,1.95%,-46.14%,0
2020-04-28,204.26,7.5,202.12,193.58,1,14397.7742,0.0,107916.72,979.17%,-5.41%,-49.05%,0
2020-04-29,211.5,8.27,202.29,193.71,1,14397.7742,0.0,119141.56,1091.42%,10.40%,-43.75%,0
2020-04-30,211.42,8.33,202.45,193.84,1,14397.7742,0.0,119932.28,1099.32%,0.66%,-43.38%,0
2020-05-01,205.46,7.58,202.53,193.95,1,14397.7742,0.0,109171.56,991.72%,-8.97%,-48.46%,0
2020-05-04,207.85,7.85,202.65,194.06,1,14397.7742,0.0,113022.06,1030.22%,3.53%,-46.64%,0
2020-05-05,210.21,8.1,202.79,194.2,1,14397.7742,0.0,116631.88,1066.32%,3.19%,-44.94%,0
2020-05-06,211.5,8.26,202.93,194.33,1,14397.7742,0.0,118935.28,1089.35%,1.97%,-43.85%,0
2020-05-07,214.23,8.58,203.09,194.47,1,14397.7742,0.0,123576.5,1135.76%,3.90%,-41.66%,0
2020-05-08,217.16,8.93,203.27,194.62,1,14397.7742,0.0,128561.5,1185.62%,4.03%,-39.31%,0
2020-05-11,219.1,9.15,203.45,194.79,1,14397.7742,0.0,131758.78,1217.59%,2.49%,-37.80%,0
2020-05-12,214.52,8.61,203.58,194.92,1,14397.7742,0.0,123920.27,1139.20%,-5.95%,-41.50%,0
2020-05-13,211.83,8.28,203.68,195.05,1,14397.7742,0.0,119227.52,1092.28%,-3.79%,-43.71%,0
2020-05-14,214.24,8.56,203.8,195.19,1,14397.7742,0.0,123181.16,1131.81%,3.32%,-41.85%,0
2020-05-15,215.63,8.7,203.92,195.35,1,14397.7742,0.0,125295.45,1152.95%,1.72%,-40.85%,0
2020-05-18,219.65,9.21,204.07,195.54,1,14397.7742,0.0,132549.53,1225.50%,5.79%,-37.42%,0
2020-05-19,219.1,9.14,204.22,195.73,1,14397.7742,0.0,131535.27,1215.35%,-0.77%,-37.90%,0
2020-05-20,223.47,9.67,204.4,195.98,1,14397.7742,0.0,139236.3,1292.36%,5.85%,-34.27%,0
2020-05-21,221.04,9.37,204.55,196.21,1,14397.7742,0.0,134956.04,1249.56%,-3.07%,-36.29%,0
2020-05-22,221.8,9.46,204.72,196.43,1,14397.7742,0.0,136176.53,1261.77%,0.90%,-35.71%,0
2020-05-26,221.2,9.42,204.88,196.64,1,14397.7742,0.0,135609.25,1256.09%,-0.42%,-35.98%,0
2020-05-27,222.41,9.55,205.02,196.85,1,14397.7742,0.0,137517.32,1275.17%,1.41%,-35.08%,0
2020-05-28,222.12,9.49,205.18,197.08,1,14397.7742,0.0,136640.64,1266.41%,-0.64%,-35.49%,0
2020-05-29,225.37,9.88,205.36,197.3,1,14397.7742,0.0,142278.83,1322.79%,4.13%,-32.83%,0
2020-06-01,226.05,10.0,205.54,197.56,1,14397.7742,0.0,144032.21,1340.32%,1.23%,-32.00%,0
2020-06-02,227.57,10.2,205.72,197.82,1,14397.7742,0.0,146902.91,1369.03%,1.99%,-30.65%,0
2020-06-03,228.59,10.34,205.9,198.07,1,14397.7742,0.0,148896.88,1388.97%,1.36%,-29.71%,0
2020-06-04,226.99,10.13,206.06,198.3,1,14397.7742,0.0,145871.49,1358.71%,-2.03%,-31.14%,0
2020-06-05,231.49,10.73,206.25,198.56,1,14397.7742,0.0,154517.89,1445.18%,5.93%,-27.05%,0
2020-06-08,233.28,10.97,206.46,198.82,1,14397.7742,0.0,157955.82,1479.56%,2.22%,-25.43%,0
2020-06-09,234.97,11.22,206.69,199.1,1,14397.7742,0.0,161479.7,1514.80%,2.23%,-23.77%,0
2020-06-10,237.79,11.62,206.93,199.41,1,14397.7742,0.0,167306.98,1573.07%,3.61%,-21.02%,0
2020-06-11,226.01,9.91,207.03,199.65,1,14397.7742,0.0,142674.22,1326.74%,-14.72%,-32.64%,0
2020-06-12,227.81,10.12,207.16,199.91,1,14397.7742,0.0,145768.35,1357.68%,2.17%,-31.18%,0
2020-06-15,230.58,10.48,207.31,200.17,1,14397.7742,0.0,150908.07,1409.08%,3.53%,-28.76%,0
2020-06-16,234.54,11.04,207.49,200.44,1,14397.7742,0.0,158884.05,1488.84%,5.29%,-24.99%,0
2020-06-17,235.28,11.14,207.69,200.72,1,14397.7742,0.0,160431.14,1504.31%,0.97%,-24.26%,0
2020-06-18,235.92,11.23,207.95,201.01,1,14397.7742,0.0,161668.76,1516.69%,0.77%,-23.68%,0
2020-06-19,235.88,11.21,208.18,201.29,1,14397.7742,0.0,161445.32,1514.45%,-0.14%,-23.78%,0
2020-06-22,238.71,11.61,208.43,201.56,1,14397.7742,0.0,167186.69,1571.87%,3.56%,-21.07%,0
2020-06-23,240.74,11.92,208.69,201.84,1,14397.7742,0.0,171552.87,1615.53%,2.61%,-19.01%,0
2020-06-24,235.78,11.21,208.94,202.1,1,14397.7742,0.0,161445.32,1514.45%,-5.89%,-23.78%,0
2020-06-25,238.02,11.51,209.17,202.38,1,14397.7742,0.0,165725.59,1557.26%,2.65%,-21.76%,0
2020-06-26,232.4,10.68,209.3,202.62,1,14397.7742,0.0,153813.13,1438.13%,-7.19%,-27.39%,0
2020-06-29,234.94,11.02,209.45,202.87,1,14397.7742,0.0,158729.36,1487.29%,3.20%,-25.07%,0
2020-06-30,239.54,11.66,209.63,203.14,1,14397.7742,0.0,167857.09,1578.57%,5.75%,-20.76%,0
2020-07-01,242.34,12.08,209.85,203.43,1,14397.7742,0.0,173856.28,1638.56%,3.57%,-17.92%,0
2020-07-02,243.98,12.33,210.05,203.73,1,14397.7742,0.0,177552.03,1675.52%,2.13%,-16.18%,0
2020-07-06,249.98,13.24,210.31,204.05,1,14397.7742,0.0,190599.01,1805.99%,7.35%,-10.02%,0
2020-07-07,248.26,12.98,210.54,204.37,1,14397.7742,0.0,186851.65,1768.52%,-1.97%,-11.79%,0
2020-07-08,251.53,13.48,210.8,204.71,1,14397.7742,0.0,194036.95,1840.37%,3.85%,-8.40%,0
2020-07-09,253.65,13.81,211.07,205.06,1,14397.7742,0.0,198884.42,1888.84%,2.50%,-6.11%,0
2020-07-10,255.38,14.11,211.37,205.44,1,14397.7742,0.0,203095.92,1930.96%,2.12%,-4.12%,0
2020-07-13,250.13,13.23,211.58,205.77,1,14397.7742,0.0,190547.44,1805.47%,-6.18%,-10.04%,0
2020-07-14,251.9,13.52,211.84,206.12,1,14397.7742,0.0,194587.01,1845.87%,2.12%,-8.14%,0
2020-07-15,252.41,13.58,212.14,206.49,1,14397.7742,0.0,195549.62,1855.50%,0.49%,-7.68%,0
2020-07-16,250.69,13.29,212.52,206.83,1,14397.7742,0.0,191355.34,1813.55%,-2.14%,-9.66%,0
2020-07-17,250.98,13.35,212.95,207.19,1,14397.7742,0.0,192249.2,1822.49%,0.47%,-9.24%,0
2020-07-20,258.1,14.49,213.45,207.59,1,14397.7742,0.0,208613.78,1986.14%,8.51%,-1.52%,0
2020-07-21,255.41,14.03,214.02,207.97,1,14397.7742,0.0,201944.17,1919.44%,-3.20%,-4.66%,0
