date,qqq_close,sma100,sma190,buy_signal,sell_signal,target_position
2012-05-17,61.61,63.47,59.66,0,0,1
2012-05-18,60.81,63.51,59.7,0,0,1
2012-05-21,62.51,63.58,59.76,0,0,1
2012-05-22,62.44,63.65,59.82,0,0,1
2012-05-23,62.56,63.71,59.89,0,0,1
2012-05-24,62.15,63.77,59.94,0,0,1
2012-05-25,62.07,63.83,59.99,0,0,1
2012-05-29,62.86,63.88,60.05,0,0,1
2012-05-30,62.33,63.93,60.1,0,0,1
2012-05-31,62.06,63.97,60.14,0,0,1
2012-06-01,60.41,64.0,60.16,0,0,1
2012-06-04,60.87,64.03,60.19,0,0,1
2012-06-05,61.12,64.06,60.23,0,0,1
2012-06-06,62.52,64.1,60.28,0,0,1
2012-06-07,62.27,64.14,60.33,0,0,1
2012-06-08,62.87,64.18,60.37,0,0,1
2012-06-11,61.81,64.21,60.41,0,0,1
2012-06-12,62.56,64.23,60.46,0,0,1
2012-06-13,62.13,64.26,60.5,0,0,1
2012-06-14,62.36,64.28,60.54,0,0,1
2012-06-15,62.99,64.32,60.58,0,0,1
2012-06-18,63.58,64.35,60.62,0,0,1
2012-06-19,64.24,64.39,60.66,0,0,1
2012-06-20,64.29,64.43,60.7,0,0,1
2012-06-21,62.69,64.45,60.73,0,0,1
2012-06-22,63.35,64.48,60.78,0,0,1
2012-06-25,62.13,64.49,60.82,0,0,1
2012-06-26,62.52,64.5,60.87,0,0,1
2012-06-27,62.9,64.51,60.91,0,0,1
2012-06-28,62.2,64.51,60.94,0,0,1
2012-06-29,64.16,64.53,61.0,0,0,1
2012-07-02,64.35,64.55,61.05,0,0,1
2012-07-03,64.89,64.57,61.12,1,0,1
2012-07-05,64.93,64.59,61.19,1,0,1
2012-07-06,64.12,64.61,61.25,0,0,1
2012-07-09,64.0,64.61,61.31,0,0,1
2012-07-10,63.37,64.62,61.35,0,0,1
2012-07-11,63.02,64.61,61.4,0,0,1
2012-07-12,62.43,64.6,61.43,0,0,1
2012-07-13,63.38,64.6,61.47,0,0,1
2012-07-16,63.2,64.6,61.51,0,0,1
2012-07-17,63.53,64.6,61.54,0,0,1
2012-07-18,64.39,64.6,61.57,0,0,1
2012-07-19,65.1,64.61,61.61,1,0,1
2012-07-20,64.24,64.61,61.65,0,0,1
2012-07-23,63.46,64.6,61.68,0,0,1
2012-07-24,62.96,64.58,61.71,0,0,1
2012-07-25,62.54,64.56,61.74,0,0,1
2012-07-26,63.37,64.55,61.77,0,0,1
2012-07-27,64.87,64.56,61.81,1,0,1
2012-07-30,64.82,64.57,61.85,1,0,1
2012-07-31,64.8,64.57,61.88,1,0,1
2012-08-01,64.61,64.56,61.91,1,0,1
2012-08-02,64.38,64.56,61.94,0,0,1
2012-08-03,65.6,64.55,61.99,1,0,1
2012-08-06,66.1,64.55,62.04,1,0,1
2012-08-07,66.65,64.55,62.08,1,0,1
2012-08-08,66.62,64.55,62.13,1,0,1
2012-08-09,66.82,64.55,62.18,1,0,1
2012-08-10,66.86,64.54,62.22,1,0,1
2012-08-13,67.02,64.54,62.27,1,0,1
2012-08-14,67.05,64.54,62.33,1,0,1
2012-08-15,67.22,64.55,62.37,1,0,1
2012-08-16,68.02,64.54,62.43,1,0,1
2012-08-17,68.32,64.55,62.48,1,0,1
2012-08-20,68.42,64.55,62.54,1,0,1
2012-08-21,68.15,64.56,62.61,1,0,1
2012-08-22,68.43,64.56,62.68,1,0,1
2012-08-23,67.87,64.56,62.75,1,0,1
2012-08-24,68.29,64.56,62.82,1,0,1
2012-08-27,68.4,64.57,62.9,1,0,1
2012-08-28,68.4,64.58,62.98,1,0,1
2012-08-29,68.4,64.59,63.05,1,0,1
2012-08-30,67.71,64.61,63.12,1,0,1
2012-08-31,68.16,64.62,63.19,1,0,1
2012-09-04,68.09,64.63,63.25,1,0,1
2012-09-05,68.02,64.65,63.31,1,0,1
2012-09-06,69.53,64.69,63.37,1,0,1
2012-09-07,69.43,64.72,63.43,1,0,1
2012-09-10,68.54,64.74,63.5,1,0,1
2012-09-11,68.43,64.76,63.56,1,0,1
2012-09-12,68.63,64.79,63.62,1,0,1
2012-09-13,69.56,64.84,63.69,1,0,1
2012-09-14,70.18,64.89,63.77,1,0,1
2012-09-17,70.21,64.93,63.85,1,0,1
2012-09-18,70.27,64.96,63.93,1,0,1
2012-09-19,70.4,65.0,64.01,1,0,1
2012-09-20,70.33,65.03,64.09,1,0,1
2012-09-21,70.15,65.06,64.17,1,0,1
2012-09-24,69.74,65.09,64.25,1,0,1
2012-09-25,68.76,65.11,64.32,1,0,1
2012-09-26,68.2,65.15,64.38,1,0,1
2012-09-27,69.14,65.19,64.45,1,0,1
2012-09-28,68.57,65.23,64.52,1,0,1
2012-10-01,68.47,65.28,64.58,1,0,1
2012-10-02,68.67,65.32,64.65,1,0,1
2012-10-03,69.11,65.37,64.71,1,0,1
2012-10-04,69.35,65.43,64.78,1,0,1
2012-10-05,68.98,65.48,64.84,1,0,1
2012-10-08,68.35,65.54,64.89,1,0,1
2012-10-09,67.26,65.59,64.94,1,0,1
2012-10-10,66.92,65.66,64.99,1,0,1
2012-10-11,66.71,65.7,65.04,1,0,1
2012-10-12,66.68,65.74,65.08,1,0,1
2012-10-15,67.17,65.79,65.13,1,0,1
2012-10-16,68.12,65.85,65.18,1,0,1
2012-10-17,68.08,65.91,65.22,1,0,1
2012-10-18,67.29,65.95,65.26,1,0,1
2012-10-19,65.68,65.98,65.29,0,0,1
2012-10-22,66.02,66.02,65.32,0,0,1
2012-10-23,65.39,66.07,65.35,0,0,1
2012-10-24,65.16,66.12,65.38,0,1,0
2012-10-25,65.16,66.16,65.4,0,1,0
2012-10-26,65.35,66.18,65.43,0,1,0
2012-10-31,64.95,66.21,65.45,0,1,0
2012-11-01,65.87,66.24,65.48,0,0,0
2012-11-02,65.17,66.27,65.5,0,1,0
2012-11-05,65.6,66.31,65.53,0,0,0
2012-11-06,65.72,66.34,65.55,0,0,0
2012-11-07,64.17,66.36,65.56,0,1,0
2012-11-08,63.16,66.36,65.56,0,1,0
2012-11-09,63.43,66.36,65.57,0,1,0
2012-11-12,63.42,66.35,65.57,0,1,0
2012-11-13,62.98,66.34,65.57,0,1,0
2012-11-14,62.24,66.33,65.57,0,1,0
2012-11-15,62.03,66.32,65.56,0,1,0
2012-11-16,62.3,66.32,65.56,0,1,0
2012-11-19,63.78,66.33,65.56,0,1,0
2012-11-20,63.8,66.34,65.56,0,1,0
2012-11-21,63.93,66.36,65.57,0,1,0
2012-11-23,64.9,66.37,65.57,0,1,0
2012-11-26,65.18,66.38,65.58,0,1,0
2012-11-27,64.96,66.38,65.59,0,1,0
2012-11-28,65.52,66.38,65.59,0,1,0
2012-11-29,65.91,66.4,65.6,0,0,0
2012-11-30,65.8,66.42,65.61,0,0,0
2012-12-03,65.67,66.44,65.61,0,0,0
2012-12-04,65.63,66.47,65.62,0,0,0
2012-12-05,64.9,66.49,65.62,0,1,0
2012-12-06,65.32,66.51,65.63,0,1,0
2012-12-07,64.93,66.53,65.63,0,1,0
2012-12-10,65.12,66.55,65.64,0,1,0
2012-12-11,65.97,66.56,65.64,0,0,0
2012-12-12,65.83,66.57,65.64,0,0,0
2012-12-13,65.31,66.58,65.64,0,1,0
2012-12-14,64.69,66.59,65.63,0,1,0
2012-12-17,65.55,66.62,65.62,0,1,0
2012-12-18,66.55,66.66,65.62,0,0,0
2012-12-19,66.26,66.69,65.62,0,0,0
2012-12-20,66.26,66.7,65.62,0,0,0
2012-12-21,65.2,66.7,65.61,0,1,0
2012-12-24,65.07,66.71,65.6,0,1,0
2012-12-26,64.5,66.71,65.58,0,1,0
2012-12-27,64.4,66.71,65.56,0,1,0
2012-12-28,63.78,66.69,65.54,0,1,0
2012-12-31,65.13,66.68,65.53,0,1,0
2013-01-02,67.2,66.68,65.52,1,0,1
2013-01-03,66.85,66.69,65.52,1,0,1
2013-01-04,66.63,66.68,65.51,0,0,1
2013-01-07,66.65,66.68,65.5,0,0,1
2013-01-08,66.52,66.68,65.5,0,0,1
2013-01-09,66.77,66.67,65.49,1,0,1
2013-01-10,67.17,66.67,65.49,1,0,1
2013-01-11,67.26,66.67,65.5,1,0,1
2013-01-14,66.96,66.65,65.5,1,0,1
2013-01-15,66.63,66.63,65.5,0,0,1
2013-01-16,66.9,66.62,65.5,1,0,1
2013-01-17,67.22,66.61,65.51,1,0,1
2013-01-18,67.07,66.6,65.51,1,0,1
2013-01-22,67.18,66.59,65.52,1,0,1
2013-01-23,67.59,66.58,65.53,1,0,1
2013-01-24,66.66,66.57,65.53,1,0,1
2013-01-25,67.0,66.55,65.54,1,0,1
2013-01-28,67.15,66.55,65.55,1,0,1
2013-01-29,67.16,66.54,65.56,1,0,1
2013-01-30,67.02,66.52,65.56,1,0,1
2013-01-31,66.87,66.51,65.56,1,0,1
2013-02-01,67.66,66.49,65.56,1,0,1
2013-02-04,66.48,66.47,65.56,1,0,1
2013-02-05,67.46,66.45,65.56,1,0,1
2013-02-06,67.24,66.44,65.57,1,0,1
2013-02-07,67.3,66.43,65.58,1,0,1
2013-02-08,67.99,66.41,65.6,1,0,1
2013-02-11,68.01,66.39,65.61,1,0,1
2013-02-12,67.73,66.37,65.63,1,0,1
2013-02-13,67.97,66.34,65.65,1,0,1
2013-02-14,67.95,66.32,65.67,1,0,1
2013-02-15,67.75,66.29,65.69,1,0,1
2013-02-19,68.24,66.27,65.72,1,0,1
2013-02-20,67.19,66.25,65.74,1,0,1
2013-02-21,66.47,66.23,65.77,1,0,1
2013-02-22,67.14,66.22,65.8,1,0,1
2013-02-25,66.31,66.19,65.82,1,0,1
2013-02-26,66.56,66.17,65.84,1,0,1
2013-02-27,67.24,66.15,65.87,1,0,1
2013-02-28,67.1,66.14,65.89,1,0,1
2013-03-01,67.38,66.12,65.92,1,0,1
2013-03-04,67.68,66.11,65.95,1,0,1
2013-03-05,68.68,66.1,65.98,1,0,1
2013-03-06,68.51,66.1,66.01,1,0,1
2013-03-07,68.69,66.12,66.06,1,0,1
2013-03-08,68.77,66.14,66.1,1,0,1
2013-03-11,68.97,66.16,66.14,1,0,1
2013-03-12,68.72,66.18,66.17,1,0,1
2013-03-13,68.63,66.19,66.21,1,0,1
2013-03-14,68.86,66.2,66.24,1,0,1
2013-03-15,68.51,66.21,66.27,1,0,1
2013-03-18,68.36,66.22,66.3,1,0,1
2013-03-19,68.23,66.24,66.34,1,0,1
2013-03-20,68.71,66.27,66.37,1,0,1
2013-03-21,67.93,66.29,66.4,1,0,1
2013-03-22,68.59,66.33,66.42,1,0,1
2013-03-25,68.34,66.36,66.44,1,0,1
2013-03-26,68.71,66.39,66.47,1,0,1
2013-03-27,68.8,66.43,66.5,1,0,1
2013-03-28,68.97,66.46,66.53,1,0,1
2013-04-01,68.5,66.5,66.56,1,0,1
2013-04-02,69.04,66.53,66.6,1,0,1
2013-04-03,68.41,66.56,66.63,1,0,1
2013-04-04,68.43,66.6,66.66,1,0,1
2013-04-05,67.86,66.65,66.68,1,0,1
2013-04-08,68.22,66.7,66.7,1,0,1
2013-04-09,68.68,66.75,66.72,1,0,1
2013-04-10,70.02,66.82,66.74,1,0,1
2013-04-11,69.99,66.9,66.78,1,0,1
2013-04-12,69.94,66.98,66.81,1,0,1
2013-04-15,68.56,67.04,66.83,1,0,1
2013-04-16,69.47,67.09,66.87,1,0,1
2013-04-17,68.11,67.14,66.9,1,0,1
2013-04-18,67.17,67.17,66.92,0,0,1
2013-04-19,68.09,67.2,66.94,1,0,1
2013-04-22,68.79,67.24,66.97,1,0,1
2013-04-23,69.45,67.28,67.0,1,0,1
2013-04-24,69.42,67.32,67.02,1,0,1
2013-04-25,69.79,67.36,67.05,1,0,1
2013-04-26,69.57,67.4,67.08,1,0,1
2013-04-29,70.21,67.44,67.12,1,0,1
2013-04-30,70.72,67.5,67.16,1,0,1
2013-05-01,70.39,67.55,67.2,1,0,1
2013-05-02,71.28,67.61,67.23,1,0,1
2013-05-03,72.12,67.68,67.27,1,0,1
2013-05-06,72.4,67.75,67.31,1,0,1
2013-05-07,72.36,67.82,67.35,1,0,1
2013-05-08,72.71,67.89,67.4,1,0,1
2013-05-09,72.61,67.96,67.43,1,0,1
2013-05-10,73.05,68.04,67.47,1,0,1
2013-05-13,73.14,68.12,67.5,1,0,1
2013-05-14,73.52,68.19,67.54,1,0,1
2013-05-15,73.67,68.26,67.58,1,0,1
2013-05-16,73.59,68.34,67.61,1,0,1
2013-05-17,74.3,68.43,67.65,1,0,1
2013-05-20,74.19,68.52,67.69,1,0,1
2013-05-21,74.27,68.62,67.73,1,0,1
2013-05-22,73.62,68.71,67.76,1,0,1
2013-05-23,73.45,68.81,67.78,1,0,1
2013-05-24,73.41,68.89,67.81,1,0,1
2013-05-28,73.89,68.95,67.84,1,0,1
2013-05-29,73.54,69.02,67.87,1,0,1
2013-05-30,73.93,69.09,67.9,1,0,1
2013-05-31,73.25,69.16,67.92,1,0,1
2013-06-03,73.38,69.23,67.95,1,0,1
2013-06-04,73.0,69.29,67.97,1,0,1
2013-06-05,72.05,69.34,67.99,1,0,1
2013-06-06,72.4,69.39,68.02,1,0,1
2013-06-07,73.39,69.46,68.05,1,0,1
2013-06-10,73.42,69.52,68.07,1,0,1
2013-06-11,72.69,69.58,68.1,1,0,1
2013-06-12,71.85,69.63,68.11,1,0,1
2013-06-13,72.76,69.69,68.13,1,0,1
2013-06-14,72.28,69.74,68.15,1,0,1
2013-06-17,72.98,69.79,68.17,1,0,1
2013-06-18,73.58,69.86,68.2,1,0,1
2013-06-19,72.76,69.92,68.21,1,0,1
2013-06-20,71.03,69.96,68.22,1,0,1
2013-06-21,70.43,69.99,68.22,1,0,1
2013-06-24,69.73,70.02,68.22,0,0,1
2013-06-25,70.24,70.05,68.22,1,0,1
2013-06-26,70.87,70.08,68.22,1,0,1
2013-06-27,71.17,70.13,68.22,1,0,1
2013-06-28,71.27,70.17,68.23,1,0,1
2013-07-01,71.71,70.21,68.25,1,0,1
2013-07-02,71.74,70.26,68.27,1,0,1
2013-07-03,72.03,70.3,68.28,1,0,1
2013-07-05,72.58,70.34,68.3,1,0,1
2013-07-08,72.65,70.39,68.33,1,0,1
2013-07-09,73.09,70.44,68.35,1,0,1
2013-07-10,73.51,70.5,68.37,1,0,1
2013-07-11,74.97,70.57,68.4,1,0,1
2013-07-12,75.3,70.64,68.43,1,0,1
2013-07-15,75.47,70.72,68.47,1,0,1
2013-07-16,75.37,70.81,68.51,1,0,1
2013-07-17,75.56,70.9,68.56,1,0,1
2013-07-18,75.37,70.99,68.61,1,0,1
2013-07-19,74.59,71.07,68.65,1,0,1
2013-07-22,74.81,71.14,68.69,1,0,1
2013-07-23,74.26,71.21,68.72,1,0,1
2013-07-24,74.5,71.29,68.75,1,0,1
2013-07-25,74.97,71.36,68.79,1,0,1
2013-07-26,75.37,71.43,68.84,1,0,1
2013-07-29,75.23,71.49,68.89,1,0,1
2013-07-30,75.63,71.56,68.95,1,0,1
2013-07-31,75.77,71.63,69.0,1,0,1
2013-08-01,76.54,71.71,69.06,1,0,1
2013-08-02,76.97,71.79,69.12,1,0,1
2013-08-05,77.02,71.87,69.19,1,0,1
2013-08-06,76.56,71.95,69.24,1,0,1
2013-08-07,76.42,72.03,69.3,1,0,1
2013-08-08,76.8,72.11,69.36,1,0,1
2013-08-09,76.49,72.2,69.42,1,0,1
2013-08-12,76.67,72.28,69.48,1,0,1
2013-08-13,77.1,72.37,69.56,1,0,1
2013-08-14,76.81,72.45,69.63,1,0,1
2013-08-15,75.51,72.52,69.69,1,0,1
2013-08-16,75.48,72.59,69.76,1,0,1
2013-08-19,75.35,72.66,69.83,1,0,1
2013-08-20,75.68,72.72,69.9,1,0,1
2013-08-21,75.42,72.79,69.97,1,0,1
2013-08-22,76.16,72.86,70.03,1,0,1
2013-08-23,76.67,72.95,70.1,1,0,1
2013-08-26,76.71,73.03,70.17,1,0,1
2013-08-27,75.14,73.1,70.22,1,0,1
2013-08-28,75.43,73.17,70.28,1,0,1
2013-08-29,75.96,73.25,70.33,1,0,1
2013-08-30,75.47,73.3,70.39,1,0,1
2013-09-03,75.9,73.36,70.44,1,0,1
2013-09-04,76.71,73.43,70.5,1,0,1
2013-09-05,76.84,73.51,70.55,1,0,1
2013-09-06,76.93,73.59,70.61,1,0,1
2013-09-09,77.83,73.68,70.68,1,0,1
2013-09-10,78.21,73.79,70.75,1,0,1
2013-09-11,78.06,73.89,70.82,1,0,1
2013-09-12,78.01,73.98,70.89,1,0,1
2013-09-13,78.06,74.07,70.95,1,0,1
2013-09-16,77.85,74.16,71.01,1,0,1
2013-09-17,78.37,74.24,71.08,1,0,1
2013-09-18,79.31,74.34,71.16,1,0,1
2013-09-19,79.5,74.43,71.23,1,0,1
2013-09-20,78.99,74.51,71.3,1,0,1
2013-09-23,78.83,74.6,71.36,1,0,1
2013-09-24,78.83,74.67,71.43,1,0,1
2013-09-25,78.56,74.74,71.5,1,0,1
2013-09-26,79.17,74.81,71.58,1,0,1
2013-09-27,79.07,74.87,71.65,1,0,1
2013-09-30,78.88,74.93,71.73,1,0,1
2013-10-01,79.68,75.01,71.81,1,0,1
2013-10-02,79.65,75.07,71.89,1,0,1
2013-10-03,78.72,75.13,71.95,1,0,1
2013-10-04,79.4,75.19,72.01,1,0,1
2013-10-07,78.74,75.24,72.08,1,0,1
2013-10-08,77.22,75.27,72.13,1,0,1
2013-10-09,76.98,75.3,72.19,1,0,1
2013-10-10,78.61,75.34,72.25,1,0,1
2013-10-11,79.23,75.39,72.32,1,0,1
2013-10-14,79.79,75.46,72.38,1,0,1
2013-10-15,79.48,75.52,72.45,1,0,1
2013-10-16,80.38,75.59,72.52,1,0,1
2013-10-17,80.84,75.65,72.59,1,0,1
2013-10-18,82.15,75.74,72.67,1,0,1
2013-10-21,82.33,75.82,72.75,1,0,1
2013-10-22,82.45,75.92,72.83,1,0,1
2013-10-23,81.95,76.0,72.91,1,0,1
2013-10-24,82.31,76.1,72.99,1,0,1
2013-10-25,82.9,76.2,73.07,1,0,1
2013-10-28,82.92,76.31,73.16,1,0,1
2013-10-29,83.06,76.41,73.24,1,0,1
2013-10-30,82.98,76.5,73.32,1,0,1
2013-10-31,82.79,76.6,73.41,1,0,1
2013-11-01,82.81,76.71,73.49,1,0,1
2013-11-04,82.93,76.81,73.57,1,0,1
2013-11-05,83.02,76.92,73.66,1,0,1
2013-11-06,83.0,77.02,73.74,1,0,1
2013-11-07,81.44,77.1,73.81,1,0,1
2013-11-08,82.54,77.2,73.89,1,0,1
2013-11-11,82.41,77.31,73.97,1,0,1
2013-11-12,82.54,77.43,74.04,1,0,1
2013-11-13,83.54,77.57,74.13,1,0,1
2013-11-14,83.8,77.71,74.21,1,0,1
2013-11-15,83.96,77.84,74.29,1,0,1
2013-11-18,83.14,77.96,74.37,1,0,1
2013-11-19,82.9,78.07,74.46,1,0,1
2013-11-20,82.7,78.18,74.54,1,0,1
2013-11-21,83.54,78.3,74.63,1,0,1
2013-11-22,83.99,78.42,74.72,1,0,1
2013-11-25,84.19,78.54,74.81,1,0,1
2013-11-26,84.63,78.66,74.9,1,0,1
2013-11-27,85.22,78.78,75.0,1,0,1
2013-11-29,85.73,78.9,75.1,1,0,1
2013-12-02,85.48,79.01,75.19,1,0,1
2013-12-03,85.41,79.11,75.28,1,0,1
2013-12-04,85.49,79.21,75.37,1,0,1
2013-12-05,85.38,79.31,75.46,1,0,1
2013-12-06,86.0,79.41,75.55,1,0,1
2013-12-09,86.35,79.52,75.64,1,0,1
2013-12-10,86.29,79.64,75.73,1,0,1
2013-12-11,85.18,79.74,75.82,1,0,1
2013-12-12,84.96,79.85,75.9,1,0,1
2013-12-13,84.85,79.95,75.99,1,0,1
2013-12-16,85.32,80.06,76.08,1,0,1
2013-12-17,85.15,80.15,76.17,1,0,1
2013-12-18,86.14,80.26,76.26,1,0,1
2013-12-19,85.9,80.37,76.35,1,0,1
2013-12-20,86.5,80.47,76.45,1,0,1
2013-12-23,87.41,80.58,76.55,1,0,1
2013-12-24,87.45,80.69,76.65,1,0,1
2013-12-26,87.74,80.79,76.75,1,0,1
2013-12-27,87.52,80.9,76.84,1,0,1
2013-12-30,87.39,81.01,76.94,1,0,1
2013-12-31,87.96,81.12,77.04,1,0,1
2014-01-02,87.27,81.23,77.14,1,0,1
2014-01-03,86.64,81.33,77.24,1,0,1
2014-01-06,86.32,81.42,77.33,1,0,1
2014-01-07,87.12,81.53,77.43,1,0,1
2014-01-08,87.31,81.64,77.53,1,0,1
2014-01-09,87.02,81.76,77.62,1,0,1
2014-01-10,87.3,81.88,77.71,1,0,1
2014-01-13,86.01,81.98,77.8,1,0,1
2014-01-14,87.65,82.11,77.9,1,0,1
2014-01-15,88.37,82.23,78.0,1,0,1
2014-01-16,88.38,82.34,78.1,1,0,1
2014-01-17,87.88,82.46,78.21,1,0,1
2014-01-21,88.55,82.59,78.32,1,0,1
2014-01-22,88.78,82.72,78.43,1,0,1
2014-01-23,88.48,82.85,78.53,1,0,1
2014-01-24,86.74,82.96,78.62,1,0,1
2014-01-27,85.9,83.06,78.7,1,0,1
2014-01-28,85.85,83.15,78.79,1,0,1
2014-01-29,84.93,83.23,78.87,1,0,1
2014-01-30,86.5,83.33,78.95,1,0,1
2014-01-31,86.27,83.41,79.03,1,0,1
2014-02-03,84.29,83.48,79.1,1,0,1
2014-02-04,84.91,83.54,79.17,1,0,1
2014-02-05,84.69,83.61,79.23,1,0,1
2014-02-06,85.77,83.69,79.3,1,0,1
2014-02-07,87.3,83.78,79.38,1,0,1
2014-02-10,87.8,83.88,79.46,1,0,1
2014-02-11,88.8,83.97,79.54,1,0,1
2014-02-12,88.97,84.07,79.63,1,0,1
2014-02-13,89.63,84.17,79.71,1,0,1
2014-02-14,89.81,84.28,79.8,1,0,1
2014-02-18,90.25,84.4,79.88,1,0,1
2014-02-19,89.63,84.51,79.96,1,0,1
2014-02-20,90.05,84.62,80.05,1,0,1
2014-02-21,89.93,84.72,80.13,1,0,1
2014-02-24,90.41,84.84,80.22,1,0,1
2014-02-25,90.31,84.95,80.31,1,0,1
2014-02-26,90.23,85.05,80.4,1,0,1
2014-02-27,90.44,85.17,80.48,1,0,1
2014-02-28,90.34,85.28,80.57,1,0,1
2014-03-03,89.67,85.39,80.65,1,0,1
2014-03-04,90.81,85.52,80.75,1,0,1
2014-03-05,91.06,85.66,80.84,1,0,1
2014-03-06,90.98,85.79,80.93,1,0,1
2014-03-07,90.53,85.9,81.03,1,0,1
2014-03-10,90.61,86.01,81.13,1,0,1
2014-03-11,90.22,86.12,81.22,1,0,1
2014-03-12,90.56,86.22,81.31,1,0,1
2014-03-13,89.28,86.3,81.39,1,0,1
2014-03-14,88.67,86.37,81.48,1,0,1
2014-03-17,89.45,86.44,81.57,1,0,1
2014-03-18,90.53,86.52,81.67,1,0,1
2014-03-19,90.04,86.6,81.76,1,0,1
2014-03-20,90.29,86.68,81.84,1,0,1
2014-03-21,89.0,86.74,81.93,1,0,1
2014-03-24,88.22,86.79,82.02,1,0,1
2014-03-25,88.51,86.85,82.11,1,0,1
2014-03-26,87.37,86.89,82.21,1,0,1
2014-03-27,86.88,86.93,82.29,0,0,1
2014-03-28,87.05,86.98,82.38,1,0,1
2014-03-31,87.67,87.02,82.47,1,0,1
2014-04-01,89.21,87.09,82.56,1,0,1
2014-04-02,89.44,87.15,82.65,1,0,1
2014-04-03,88.73,87.22,82.74,1,0,1
2014-04-04,86.37,87.26,82.82,0,0,1
2014-04-07,85.55,87.29,82.89,0,0,1
2014-04-08,86.34,87.33,82.96,0,0,1
2014-04-09,87.82,87.37,83.04,1,0,1
2014-04-10,85.1,87.39,83.1,0,0,1
2014-04-11,84.11,87.39,83.15,0,0,1
2014-04-14,84.77,87.4,83.2,0,0,1
2014-04-15,85.05,87.43,83.25,0,0,1
2014-04-16,86.18,87.46,83.3,0,0,1
2014-04-17,86.2,87.49,83.36,0,0,1
2014-04-21,86.84,87.52,83.42,0,0,1
2014-04-22,87.53,87.55,83.49,0,0,1
2014-04-23,86.76,87.57,83.55,0,0,1
2014-04-24,87.59,87.59,83.62,0,0,1
2014-04-25,86.19,87.6,83.68,0,0,1
2014-04-28,86.47,87.61,83.74,0,0,1
2014-04-29,87.16,87.63,83.81,0,0,1
2014-04-30,87.39,87.65,83.87,0,0,1
2014-05-01,87.65,87.67,83.93,0,0,1
2014-05-02,87.49,87.68,83.99,0,0,1
2014-05-05,87.95,87.7,84.05,1,0,1
2014-05-06,86.81,87.7,84.11,0,0,1
2014-05-07,86.56,87.72,84.16,0,0,1
2014-05-08,86.48,87.73,84.21,0,0,1
2014-05-09,86.8,87.75,84.26,0,0,1
2014-05-12,88.23,87.78,84.32,1,0,1
2014-05-13,88.29,87.81,84.39,1,0,1
2014-05-14,87.83,87.83,84.44,1,0,1
2014-05-15,87.14,87.84,84.5,0,0,1
2014-05-16,87.71,87.85,84.55,0,0,1
2014-05-19,88.32,87.86,84.62,1,0,1
2014-05-20,88.0,87.87,84.69,1,0,1
2014-05-21,88.84,87.88,84.76,1,0,1
2014-05-22,89.23,87.9,84.83,1,0,1
2014-05-23,89.88,87.92,84.91,1,0,1
2014-05-27,91.0,87.95,84.98,1,0,1
2014-05-28,90.72,87.99,85.06,1,0,1
2014-05-29,91.3,88.03,85.13,1,0,1
2014-05-30,91.31,88.08,85.22,1,0,1
2014-06-02,91.22,88.12,85.3,1,0,1
2014-06-03,91.18,88.16,85.38,1,0,1
2014-06-04,91.52,88.21,85.47,1,0,1
2014-06-05,92.29,88.26,85.55,1,0,1
2014-06-06,92.82,88.33,85.64,1,0,1
2014-06-09,92.75,88.38,85.72,1,0,1
2014-06-10,92.91,88.42,85.81,1,0,1
2014-06-11,92.89,88.47,85.89,1,0,1
2014-06-12,92.05,88.51,85.96,1,0,1
2014-06-13,92.32,88.55,86.03,1,0,1
2014-06-16,92.4,88.58,86.11,1,0,1
2014-06-17,92.45,88.62,86.19,1,0,1
2014-06-18,92.97,88.69,86.26,1,0,1
2014-06-19,92.91,88.76,86.34,1,0,1
2014-06-20,92.77,88.82,86.41,1,0,1
2014-06-23,92.79,88.9,86.48,1,0,1
2014-06-24,92.7,88.97,86.55,1,0,1
2014-06-25,93.29,89.04,86.63,1,0,1
2014-06-26,93.34,89.13,86.71,1,0,1
2014-06-27,93.75,89.21,86.79,1,0,1
2014-06-30,93.91,89.31,86.86,1,0,1
2014-07-01,94.94,89.4,86.95,1,0,1
2014-07-02,95.1,89.48,87.03,1,0,1
2014-07-03,95.7,89.56,87.12,1,0,1
2014-07-07,95.41,89.62,87.2,1,0,1
2014-07-08,94.26,89.67,87.28,1,0,1
2014-07-09,94.96,89.73,87.36,1,0,1
2014-07-10,94.66,89.78,87.45,1,0,1
2014-07-11,95.27,89.83,87.54,1,0,1
2014-07-14,95.84,89.89,87.64,1,0,1
2014-07-15,95.51,89.94,87.73,1,0,1
2014-07-16,95.89,90.0,87.82,1,0,1
2014-07-17,94.62,90.04,87.9,1,0,1
2014-07-18,96.12,90.1,87.98,1,0,1
2014-07-21,96.0,90.16,88.07,1,0,1
2014-07-22,96.61,90.22,88.15,1,0,1
2014-07-23,97.23,90.29,88.23,1,0,1
2014-07-24,97.12,90.37,88.31,1,0,1
2014-07-25,96.74,90.42,88.38,1,0,1
2014-07-28,96.77,90.48,88.46,1,0,1
2014-07-29,96.6,90.54,88.54,1,0,1
2014-07-30,96.98,90.6,88.61,1,0,1
2014-07-31,95.02,90.65,88.67,1,0,1
2014-08-01,94.67,90.69,88.73,1,0,1
2014-08-04,95.32,90.74,88.8,1,0,1
2014-08-05,94.59,90.79,88.86,1,0,1
2014-08-06,94.52,90.85,88.92,1,0,1
